content,label
"BREAKING: SCREEN SHOTS OF WEBSITE SHOW BULK DISCOUNTS ON ABORTED BABY PARTS FROM PLANNED PARENTHOOD PARTNER Yesterday we told you about the company who buys aborted baby organs from Planned Parenthood. Many of our readers were in disbelief and demanded proof that StemExpress was an actual company that sold baby parts online. Here is the undercover video that exposed Planned Butcherhood: Here is your proof: StemExpress, the California-based company that serves as a middleman between Planned Parenthood and the organizations that seek body parts harvested from aborted babies, once advertised bulk discounts for baby organs and body parts. A screencap taken from a StemExpress page listing fetal liver products shows that the company openly boasted of bulk buying discounts available to new customers. Become a StemExpress customer today to receive 25% off your first order up to $1,000!  blasted an archived web page from 2012.The baby organ trade is a lucrative one for StemExpress. As recently as December 2014, packages of what StemExpress described as  fresh  fetal liver stem cells were listed at more than $24,000, according to an archived page listing its products and prices.Yesterday morning news broke that Planned Parenthood, the nation s largest and most profitable abortion provider, was in the business of trafficking organs taken from aborted unborn babies. Planned Parenthood s top medical director, Deborah Nucatola, was captured on tape trying to sell body parts from aborted babies and bragging about how she conducts abortions in order to maximize the number of organs and body parts that can be extracted from the children.StemExpress also advertised the financial rewards and benefits that can come from buying and selling baby body parts.Although Planned Parenthood vehemently attacked the Center for Medical Progress for releasing its damning video, the billion-dollar abortion provider did not deny charges that it was harvesting organs, tissue, and body parts from aborted babies.Via: The Federalist",0
"DOJ LEADER PUTS BLAME FOR RIOTS ON…SLAVERY? It s no accident that President Obama named Vanita Gupta acting head of the Civil Rights Division of the DOJ. Gupta is beloved by the radical left for her militant hostility toward law enforcement officers. Here s a fantastic overview from J. Christian Adams who has intimate knowledge of what s going on at the DOJ. He worked  there and knows just how the DOJ has been turned into a politicized radical leftist entity of the Obama administration. Here s an example of that:Vanita Gupta, head of the Department of Justice Civil Rights Division, has told a lawyers group in Colorado that slavery and Jim Crow helped fuel the Ferguson and Baltimore riots.The last few days have seen a number of fanciful stories with the Obama administration seemingly questioning the authority of local police. I ve long maintained that the administration is nakedly seeking to federalize policing standards   but get rid of local police? No way, that sounds like something broadcast from a shortwave station in Austin, Texas. But then up steps Vanita Gupta to lend some credibility to the idea that some want to disband local police and replace police powers with the federal government. Speaking to a group of left-wing lawyers in Colorado, Gupta had this to say:The conversation in these rooms, however, is not about whether to have police or not but about what kind of policing communities want and deserve.There is no question that we need police in our communities.The conversation? What conversation is Gupta hearing that needs to be corrected? Who brought up the idea we might not need police? Nobody sane, for sure.If you read the entirety of Gupta s speech, you ll get a sense of what is going on in the mind of the anti-police left. Officials in this administration still think it is rational and acceptable to bring up the name Michael Brown in the context of anything other than a likely felon against whom deadly force was justifiably used. Behold Gupta:Eric Garner. Michael Brown. Tamir Rice. John Crawford. Walter Scott. Freddie Gray.These names and many others have become familiar to us under tragic circumstances in recent months. Their deaths and those of other unarmed African American men and women in encounters with police officers, have provoked widespread responses across the country and have fueled the Black Lives Matter movement. In communities of color, in particular, the reaction has been stark and sobering.In the seven months I have been at the Civil Rights Division, I have spent a lot of time with local leaders and community members in cities all across America, including with numerous mothers who have lost their children in officer-involved shootings. The pain, anger, frustration   the lack of trust in the police   is real, and it is profound.Gupta asks the question that many Americans have already asked and answered:It s worth asking, first, how did we get here? And second, what are we going to do about it?To most law-abiding Americans, the idea of fleeing from the police, or worse, charging at a policeman you have already punched, is simply beyond the realm of possibility.So how did we get here? Was it a breakdown of values? Perhaps a pervasive tolerance for lawlessness? Of course not. Says Gupta:Let s start with the first question and consider the source of the mistrust. Mistrust can t be explained away as the kneejerk reaction of the ill-informed or the hyperbolic. It s in part the product of historical awareness about the role that police have played in enforcing and perpetuating (wait for it! here it comes!) slavery, the Black Codes, lynchings and Jim Crow segregation.Read more: pjmediaRead more: pjmedia",1
BLACK FRIDAY SPECIAL: Computer Keyboard For Loony Radical Leftists  ,0
" WATCH: Pat Robertson Gets INCREDIBLY Offensive In Full-Throated Defense Of Trump How much more depraved does a so-called pastor have to get before people acknowledge that he is not a real Christian?Because one would think that conservative  Christians  of all people would be absolutely opposed to Donald Trump after his lewd comments about groping women came to light on Friday.But evangelical leaders are willing to abandon their own supposed values and continue supporting Trump as long as it means Hillary Clinton does not become president.Family Research Council head Tony Perkins made that clear on Saturday when he STILL voiced support for Trump despite his  grab them by the p*ssy  remark. My personal support for Donald Trump has never been based upon shared values, it is based upon shared concerns about issues such as: justices on the Supreme Court that ignore the Constitution, America s continued vulnerability to Islamic terrorists and the systematic attack on religious liberty that we ve seen in the last 7 1/2 years,  Perkins said.Ralph Reed of Faith and Freedom Coalition basically said the same thing. Voters of faith are voting on issues like who will protect unborn life, defend religious freedom, create jobs, and oppose the Iran nuclear deal. Ten-year-old tapes of private conversation with a television talk show host rank very low on their hierarchy of concerns. In other words, Trump could sexually assault all the women he wants and still be supported by conservative  Christian  leaders.And that includes 700 Club preacher Pat Robertson, who called Trump s behavior  macho  while continuing to endorse him for president. A guy does something 11 years ago, it was a conversation in Hollywood where he s trying to look like he s macho,  Robertson said on Monday.  And 11 years after that they surface it from The Washington Post or whatever, bring it out within 30 days or so of the election and this is supposed to be the death blow and everybody writes him off,  Okay, he s dead, now you ve got to get out of the way and let Mike Pence run the campaign. Robertson proceeded to declare Trump the winner of Sunday night s debate and called him  a Phoenix  rising from the ashes of an imploded campaign.Here s the video via YouTube.These hypocrites have been whining for years about how America needs a president who shares their so-called biblical values, but now they couldn t care less about those values as long as they can put a puppet in the White House who will rubber stamp their extreme religious agenda and force it upon the nation, even if the candidate they want is totally unfit for the office. These people are NOT Christians. They merely used religion to gain power and wealth and if conservatives actually had spines they would toss these pretenders out on their asses for disgracing the church.Featured Image: Screenshot",0
"MAXINE WATERS Wants Leaks to Continue…Claims World Leaders are “Glad” about Leaks [Video] Maxine Waters wants the leaks to continue even if they are confidential! Waters was on The View when she claimed she s glad that the leaks are happening! This woman is off her rocker!OUR LATEST VIDEO ON  MAD MAXINE :MAXINE GOT A MAKEOVER and is hopping mad about speculation she s running for POTUS in 2020. It can t help that Tucker Carlson is mocking her just about every night.Waters was in a foul mood during an interview with her favorite news anchor Joy Reid. Reid is a foot soldier for Waters. These two get together every other day to bash Trump. Pitiful!The funny thing is that no one was criticizing Waters. They were merely speculating if she is considering a presidential run, something she has admitted to if she had the support of millennials. Right?Waters told Reid: Just because I m going to New Hampshire to be at a Democratic Party event for one of my colleagues, they made this story up. , or to make people uncomfortable with me, all of that. So you re gonna be hearing a lot more from them these people who are all, you know, aligned around trying to discredit Maxine Waters because she has stayed on Trump s case so much. And so you re going to hear a lot more from them. Don t believe anything they re saying. ",1
"OBAMA’S ARROGANCE: WATCH As He Admonishes Reporter For Asking If He Was “Content” With 4 Americans Held In Iran Jail [VIDEO] Being called out for his utter incompetence as a leader by the press is not something Obama is used to CBS News s Major Garrett asked President Obama at a press conference Wednesday if he was  content  with four Americans held in Iranian jails while his administration celebrated the nuclear deal.  Can you tell the country, sir, why you are content with all the fanfare around this deal to leave the conscious of this nation, the strength of this nation unaccounted for in relation to these four Americans?  Garrett asked. That s nonsense and you should know better,  Obama bit back.  Nobody s  content  and our diplomats and our teams are working diligently to try to get them out. Garrett later brushed off the scolding on CBS s news streaming network, saying,  Clearly, it struck a nerve. That was my intention Was it provocative? Yes. Was it intended to be as such? Absolutely. The Daily Beast s Shane Harris reported yesterday that the Americans came up during negotiations over Iran s nuclear program.  We believe very strongly that this is an opportunity for Iran to let the Americans come home,  an administration official said.Via: The Daily Beast",1
LEAKED E-MAIL: CLINTON CAMPAIGN Compliments Dem Pundit On How Well He Lied On The ‘Today Show’ Podesta writes:  Good idea. Was your nose growing long today? That was rough. ,1
"SHRILLARY GIVES BITTER CONCESSION SPEECH In New Hampshire Will the Democrats ultimately choose a Marxist who s never accomplished a thing in his life or a serial criminal socialist? Choices choices MANCHESTER, N.H.   Hillary Clinton spoke of being  knocked down  and having problems with young voters in a bitter concession speech after losing to Sen. Bernie Sanders Tuesday night in the New Hampshire Democratic primary. I don t know what we d have done tonight if we d actually won. This is pretty exciting,  Clinton said to her crowd of supporters shortly after 9 PM Eastern Time, flanked onstage by husband Bill and daughter Chelsea, who did not speak.  I just want to say, I still love New Hampshire and I always will. People are angry. But there s also hungry. They re hungry for solutions. What are we going to do?,  Clinton said. I know I have some work to do, especially with young people,  Clinton said.  Even if they are not supporting me right now, I am supporting them It s not whether you get knocked down that matters, it s whether you get back up. Clinton devolved into an angry, ranting style by speech s end, calling for  human rights  for gays, women, workers, and others. She also pivoted to focus on South Carolina, which will be decided by the black vote, talking about how African-American parents should not have to worry about their kids being  harassed  or  shot,  and immigrant families should not have to  lie awake at night waiting for a knock on the door  signaling deportation.She also spoke of the contaminated water crisis in Flint, Michigan and of a hypothetical  grandmother  forced to choose between rent or food because some drug company raised medicine prices by 4,000 percent   an apparent reference to scandal-ridden former drug CEO Martin Shkreli.Clinton lost resoundingly to Sanders in the Granite State. By the time she finished her speech, Sanders was beating her 58.5 percent to 39.7 percent with 37 percent of the precincts reporting. CNN called the race for Sanders at approximately 8 PM.Sanders  win was fueled by a massive turnout by independent voters and non-Democrats.Forty-one percent of Democrat voters were independents and only 55 percent were registered Democrats, according to CNN exit polling. Via: Breitbart News ",1
"FIND OUT IF YOUR SENATOR VOTED TO HELP OBAMA With The Fundamental Transformation Of America Remember Joni Ernst? Conservatives were so excited to see her win a Senate seat in Iowa. You may be surprised to see who this  patriot  supported with her vote(below).Bipartisan Congressional Trade Priorities and Accountability Act of 2015Senate Vote 218   Advances Trade Promotion AuthorityResult: Cloture Motion Agreed to by a margin of 0 votes Date of Vote: June 23, 2015 Time of Vote: 11:04 a.m. Roll Call Number: 218 Yes Votes (60) Lamar Alexander R TN Kelly Ayotte R NH John Barrasso R WY Michael Bennet D CO Roy Blunt R MO John Boozman R AR Richard M. Burr R NC Maria Cantwell D WA Shelley Moore Capito R WV Thomas R. Carper D DE Bill Cassidy R LA Daniel Coats R IN Thad Cochran R MS Christopher A. Coons D DE John Cornyn R TX Tom Cotton R AR Michael D. Crapo R ID Steve Daines R MT Michael B. Enzi R WY Joni Ernst R IA Dianne Feinstein D CA Deb Fischer R NE Jeff Flake R AZ Cory Gardner R CO Lindsey Graham R SC Charles E. Grassley R IA Orrin G. Hatch R UT Heidi Heitkamp D ND Dean Heller R NV John Hoeven R ND James M. Inhofe R OK Johnny Isakson R GA Ron Johnson R WI Tim Kaine D VA Mark Steven Kirk R IL James Lankford R OK John McCain R AZ Claire McCaskill D MO Mitch McConnell R KY Jerry Moran R KS Lisa Murkowski R AK Patty Murray D WA Bill Nelson D FL David Perdue R GA Rob Portman R OH Jim Risch R ID Pat Roberts R KS Mike Rounds R SD Marco Rubio R FL Ben Sasse R NE Tim Scott R SC Jeanne Shaheen D NH Dan Sullivan R AK John Thune R SD Thom Tillis R NC Patrick J. Toomey R PA David Vitter R LA Mark Warner D VA Roger Wicker R MS Ron Wyden D ORNo Votes (37) Tammy Baldwin D WI Richard Blumenthal D CT Cory Booker D NJ Barbara Boxer D CA Sherrod Brown D OH Benjamin L. Cardin D MD Bob Casey D PA Susan Collins R ME Ted Cruz R TX Joe Donnelly D IN Richard J. Durbin D IL Al Franken D MN Kirsten E. Gillibrand D NY Martin Heinrich D NM Mazie K. Hirono D HI Angus King I ME Amy Klobuchar D MN Patrick J. Leahy D VT Joe Manchin III D WV Edward J. Markey D MA Jeff Merkley D OR Barbara A. Mikulski D MD Christopher S. Murphy D CT Rand Paul R KY Gary Peters D MI Jack Reed D RI Harry Reid D NV Bernard Sanders I VT Brian Schatz D HI Charles E. Schumer D NY Jeff Sessions R AL Richard C. Shelby R AL Debbie Stabenow D MI Jon Tester D MT Tom Udall D NM Elizabeth Warren D MA Sheldon Whitehouse D RIDid Not Vote (3) Bob Corker R TN Mike Lee R UT Robert Menendez D NJVia: NYT s ",1
"WATCH: GERALDO EMBARRASSES San Juan Mayor Who Said Trump’s “Killing” Puerto Ricans: “I Don’t See People Dying” Let s hope this angry leftist mayor doesn t prevent individual donors from contributing to help the people of San Juan who may not agree with her hateful attacks on our President, who is bending over backward to get the help to the victims of the hurricane.Is anyone else sick and tired of hearing this mayor whine about everything America is NOT doing for her? San Juan Mayor Carmen Yulin Cruz, who has refused to participate in any FEMA meetings regarding aid to Puerto Rico in the aftermath of Hurricane Maria, has continually accused the Trump administration of not helping out in Puerto Rico s time of need, going so far as to claim the federal government is  killing  Puerto Ricans.Fox News  Geraldo Rivera went down to Puerto Rico and actually confronted Cruz about her statement that people are  dying  because of the Trump administration s  inefficiency and bureaucracy. But are people dying? I ve been traveling around, I don t see people dying,  Rivera challenging Cruz said.  I spoke to the doctors, they say they saw 53 patients and they had a person who was septic, but nobody dying. Dying is a continuum,  Cruz said in response.  If you don t get fed for seven, eight days and you re a child, you are dying. If you have 11 people like we took out of a nursing home, severely dehydrated, you are dying. Of course dying is a continuum. Everyone eventually dies. It s an unfortunate part of life. But, when it comes to Puerto Ricans dying from neglect and a lack of supplies, Rivera wasn t buying it. The death count was 16 a week ago. It remains 16 today,  Rivera said.  People are not dying. Here s the video of Rivera s interview with Cruz:Backing up Rivera s claims, an article released on Sunday by the Daily Mail said that a Puerto Rican woman claiming to be a police officer alleged that Cruz and Puerto Rican Governor Ricardo Rossello have been holding back supplies  in order to make for better photo opportunities. The woman even went so far as to say that U.S. armed forces need to  come in and distribute the aid. Via: MRCTV",1
" Newt Gingrich Just SLAMMED Romney, Dubya And His Daddy For Being Hypocrites And Babies (VIDEO) The actors and actresses of Fox News have received their marching orders and the run to November will officially be the propaganda machine for Donald Trump. That s how it seems, at least, as hosts align themselves with people like Newt Gingrich, and other hard-core party liners who will vote for whomever has an (R) next to their name. Gingrich vowed his support for Donald Trump as well as his contempt for some party heavy hitters.After a shot at Mitt Romney for trusting the party voters to deliver the candidate they want, he turned his attention to the two former presidents, George W. and George H.W. Bush. Both of those historical failures have decided that they refuse to support Donald Trump, and nor will they attend the convention to initiate the Fourth Reich. Little brother Jeb has also chimed in that he ll be on the sidelines as well, as though he had a choice. Jeb was Trump s first real target. When it worked and Jeb dropped out, pundits everywhere were shocked. Then one by one they fell. All of the party elite; all of the establishment favorites.The money from the Koch brothers never appeared, because as evil as they are, they aren t stupid. Donald Trump ran the most effective underdog campaign in history by loaning himself money and going out and getting free press. Trump used the Republican Party and the agenda of fear and hate they ve fostered for far too long against them like a champ. The uneducated bigots crawled out of the woodwork to demand the country be great again and (insert required amount of rhetoric and lies).As the stupidity gained steam and made its way towards a downhill run to Cleveland, the party began to fracture. The pledge they made Trump sign now makes them look like massive hypocrites. What they re left with are fights of the magnitude of Gingrich versus Bush:Gingrich: ""When [HW, W & Romney] were the nominees they expected all of us to support them."" https://t.co/0dzSQiMZjfhttps://t.co/7cYf30HPLf  Fox News (@FoxNews) May 7, 2016Congratulations, GOP. You made your bed, now lie in it.Featured image via screen capture",0
"BREAKING: Wikileaks To Give Tech Companies Exclusive Access To CIA Hack Tools 21st Century Wire says Wikileaks founder Julian Assange has revealed at a press conference earlier today that WikiLeaks will give tech companies which suffered  billions of dollars of damage  when hacked by the CIA  exclusive access  to its technical expertise.Assange said the leaked information came from an isolated computer on the network at CIA headquarters in Virginia. He described the loss of the information as a  historic act of devastating incompetence. More on this report from RT  RTWikiLeaks will give tech companies which suffered  billions of dollars of damage  when hacked by the CIA  exclusive access  to its technical expertise, founder Julian Assange revealed at a press conference.Speaking in a livestream Thursday, Assange said the leaked information originated from an isolated computer, separated from others in the network, at CIA headquarters in Virginia, describing the loss of the information as an historic act of devastating incompetence.  READ MORE: WikiLeaks says just 1% of #Vault7 covert documents released so farRaising questions over whether the loss of the information was known to former US President Barack Obama or current president Donald Trump before being revealed by WikiLeaks, Assange also questioned if the loss had been shared with companies such as Apple and Google, which were made vulnerable by it. Potentially billions of dollars of damage  has been done by the CIA to tech companies, Assange said, adding trust has been damaged by the revelations, in both the US government and US exports. He later added that some of the fixes to devices exposed as vulnerable by the leak would be quickly fixed but others, including smart TVs, would be more difficult and take longer to fix. WikiLeaks has a lot more information,  Assange said, adding that  we have decided to work with them, to give them some exclusive access to some of the technical details we have, so that fixes can be pushed out. Once this material is effectively disarmed we will publish additional details about what has been occurring,  Assange added.Tech giants #Apple, #Samsung & #Microsoft express concern about #CIA hacking after #WikiLeaks dump https://t.co/nailD7mqGs#Vault7 #YearZero pic.twitter.com/aMauSmWXs1  RT (@RT_com) March 8, 2017Answering a question that he admitted came from himself, Assange said WikiLeaks  fights for the rights of publishers, sources and media accuracy  and that the cyber weapon details being published were used to investigate journalists.  We want to secure communications technology because without communications technology journalists cannot hold the state to account,  Assange said.CNN asked whether it was legal for the CIA to do this, per US law, provided the hacking techniques are used overseas. It is an unusual time in the United States to see an intelligence agency so heavily involved in domestic politics,  Assange said, when asked if the CIA was experiencing turmoil within its ranks.When questioned about redactions, Assange said 78,000 pieces of information were withheld, consisting of IP addresses of both target and attack machines. The IPs will be investigated and identified before the redaction is removed Continue this story at RTREAD MORE WIKILEAKS AT: 21st Century Wire WIKILEAKS FilesSUPPORT OUR WORK BY SUBSCRIBING & BECOMING A MEMBER @21WIRE.TV",1
"ULTIMATE DISRESPECT: VA Sent Mail Related To Disability Claims From Vets To Shredder Our current government can t be bothered with resolving these heinous acts against our veterans who rely on our government for their health care. They ve got more pressing issues in our military that need to be addressed, like pushing a gay agenda in our military:The VA s Office of Inspector General said it launched an  unannounced inspection  of the Los Angeles office after hearing allegations that the VA staff there was shredding mail related to veterans  disability compensation claims. Though the OIG said it can t measure how often this might have happened, it did say it found some examples of mail lined up for the shredder that instead should have been opened and read. Although we cannot quantify or identify claims-related documents that the VARO may have shredded prior to our review, we found nine claims-related documents that VARO staff incorrectly placed in personal shred bins for non-claims related documents,  the OIG reported.  Eight of the nine documents had the potential to affect veterans  benefits and one had no effect on the veteran s benefits. The OIG said the placement of these letters in  shred bins  means that they were able to bypass the first level of control, which requires letters to be reviewed before they are shredded. Of the nine claims-related documents, five did not have required initials of both the employee and supervisor and the remaining four had only the employee s initials,  the report said.  If   staff and their supervisors followed VBA policy, these nine claims-related documents would not have been placed in personal shred bins that are designated for non-claims related documents. The report said if the OIG had not stepped in,  it is likely that.   staff would have inappropriately destroyed the nine claims-related documents we found. It added that a records management officer was supposed to be on staff in Los Angeles to prevent this from happening, but said there was no one in that position from August 2014 until February 2015. The original records officer was promoted, and the office s assistant director  determined that it was not necessary to fill the   position. Officials who tried to take over that role  lacked training regarding maintaining, reviewing, protecting and appropriately destroying veterans  and other governmental paper records,  the report said.The OIG said the Los Angeles office couldn t provide any documentation at all on what documents it had shredded over the past two years.The watchdog recommended that the Los Angeles office should  implement a plan and assess the effectiveness of training  when it comes to handling, processing and destroying these records. The arbitrary destruction of mail by officials at the Los Angeles VA is a stark reminder of the need for true reform of the Veterans Administration,  said Concerned Veterans for America CEO Pete Hegseth.  Rather than make sure each veteran s voice was heard, and each claim was handled professionally, VA officials instead effectively silenced those who fought for our freedom and security, casually sending their letters to the shredder. Here is the watchdog report:Vash RedVia: Washington Examiner",0
" Republican Panics On Live TV, Can’t Say Trump Is Capable Of Handling North Korea (VIDEO) Donald Trump s credibility and  power  has become such a joke that not even members of his own party have any faith in him to deal with the current issues that America is facing.On Sunday, Republican Sen. Jeff Flake (R-AZ) unintentionally showed everyone just how little the GOP believes in Trump when he couldn t force himself to say that Trump could handle the current nuclear crisis the United States is facing with North Korea. In an interview with CNN s Dana Bash, Flake was put on the spot about how capable Trump is (and isn t). Bash asked Flake: Senator, there are a lot of people waking up this morning in this country very concerned about what they re hearing from North Korea. Do you share Clapper s concern, not just about North Korea, but with the president s ability to respond? Flake couldn t give a straight answer. He said: Well, I   I do have good confidence in our national security team and those who are advising the president. And the president does not have experience in this   in this kind of situation, but few presidents do when they come into office. And I m confident that the people around the president are giving him good advice, and I believe that he will follow it. I sure hope he does. Obviously, you like a leader that s measured and sober and consistent. Our allies want to hear that. I think our adversaries need to hear that. But we have got a good team around the president. Bash was quick to put Flake on the spot and point out that he hadn t actually said that Trump could handle this matter. Bash pressed,  Senator, you talked there about the president s team, but not about the president himself. Are you concerned about the president himself, as James Clapper is? Flake continued to stumble through this interview: Well, like I said, no president comes in prepared with regard to foreign policy experience. That s why you have a good team around them. I have had my concerns, I think everyone has, at some of the statements that have been made by the president with regard to NATO and other areas in foreign policy. Like I said, I think we   we want somebody who is   who is measured and sober and consistent and conservative in this regard. But he has a good team around him, and I have confidence in them. This is absolutely humiliating for Trump. Not only was his Defense Secretary, James Mattis, sent out earlier today to deliver a public statement on North Korea in his place, but now a member of his own party practically said Trump isn t capable of handling North Korea. Flake refused to support Trump and say he was a competent president, and instead opted to talk about the experts surrounding him.You can watch Flake humiliate Trump below:Featured image via screenshot",1
" Trump Is LITERALLY Kicking Off His 2020 Re-Election Campaign In Florida This Weekend For the third time in a row, Trump will head down to Florida for the weekend because he can t stand the White House. However, it seems that this particular weekend vacay is different: It s a rally at Orlando International Airport, similar to the ones he held during his campaign. He s even got a neat little graphic on his Twitter announcement, which also reads the way the ads for his campaign stops read:Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport! Tickets: https://t.co/9jDy1tYkgE pic.twitter.com/GDhO6GGxwt  Donald J. Trump (@realDonaldTrump) February 15, 2017Now, we already knew that Trump s advisers were trying to figure out a way to allow him to keep holding rallies so he could stroke his ego while in office. That s what his so-called  Thank-You  tour was all about. However, it seems that this one is a little different. White House press who ve spoken to Spicer about it are saying the following:Spicer says Trump rally in FL Saturday is a  campaign  event. So the 2020 campaign has begun.  Jim Acosta (@Acosta) February 15, 2017Spicer on POTUS event on Saturday in FL:  It s being run by the campaign  Zeke Miller (@ZekeJMiller) February 15, 2017It s a campaign event, and it s being paid for by the campaign, although speculation says otherwise:This means that Trump s campaign must pay some of the costs for Air Force One, travel and lodging for aides. Wanna bet they don t do that? https://t.co/jQx0Gz0gXt  Dan Pfeiffer (@danpfeiffer) February 15, 2017Here s more:White House referring Qs about @realDonaldTrump FL rally to the president s campaign.Trump is having a campaign rally 1 month into term  Mike Memoli (@mikememoli) February 15, 2017What?President Trump will make it all the way to his 30th day in office before having a campaign event pic.twitter.com/KrnRuOUwvr  Mark Berman (@markberman) February 15, 2017Yeah. He filed a letter with the Federal Election Commission saying he meets the candidacy threshold for 2020 on the day he was inaugurated, and now he s holding campaign events. And Spicer is saying the campaign will pay for them. The campaign will pay for use of Air Force One and lodging for the Secret Service and all his aides? Sure.But more than that, this is another way for him to avoid real work, and possibly to distract from the scandals mounting in the White House. He hates the business of being the president because he can t do what he wants, when he wants and how he wants. He can t be a dictator, and he can t tolerate people actually telling him he s wrong. But he can hold these rallies full of cheering people who admire him and hold him up as a god who s right about everything.This isn t normal. This is terrifying.Featured image by Mark Wallheiser via Getty Images",0
"KRISPY KREME Worker REFUSES To Serve Cop: ” I don’t do the POlice” She doesn t  do POlice  until someone threatens to do harm to her or someone she knows Richland County, SC   A Krispy Kreme employee is in hot water after they refused to serve a deputy with the Richland County Sheriff s Department at the Clemson Road location for the sole reasoning being he was a cop.The sheriff s department confirmed the incident and said  the poor actions of one employee does not properly represent the views and values of the community, business, organization as a whole,  read a statement.   WACH-FOX57Don t let this story of one bad employee discourage you from patronizing Krispy Kreme. Here is a great example of Krispy Kreme partnering with local police in Greenville, SC in 2013:Local law enforcement personnel joined forces for the annual  Cops on Top of a Doughnut Shop  fundraiser, benefiting the Special Olympics.  FOX Carolina ",0
"THESE “POLLS” DON’T LIE! HILLARY PLANS HUGE Black Baptist Church Rally…Massive Number Of Empty Seats…Workers Forced To “Shrink” Room The way Trump is packing in thousands of supporters at every rally in every state he visits, it s pretty clear his popularity way overshadows that of #CrookedHillary. She s barely getting enough people to fill a phone booth at her  rallies!   This event, at the Baptist National Convention in Kansas City turned out to be downright embarrassing for Hillary and her campaign. In a venue meant to hold 5,000 people, Hillary only drew about 1,000. Perhaps there just isn t a huge amount of interest with Baptist church members in Kansas City when it comes to spending time listening to a sociological liar Workers cutting the room down by a third with lower than expected turnout for #clintonkc speech. pic.twitter.com/L60YFfBpO1  Frank Morris (@FrankNewsman) September 8, 2016Check out the number of empty seats!Convention hall turned out lights in un-occupied part of hall for @HillaryClinton speech, now partitioning it off pic.twitter.com/O5Az8EfiRD  Brian Abel (@BrianAbelTV) September 8, 2016Here are the requested ""during speech"" pics of KC convention hall pic.twitter.com/ZRGOm77xnO  Brian Abel (@BrianAbelTV) September 8, 2016And finally, only 1,000 people filled a venue meant for 5,000. Who needs polls that are rigged by leftist media or polling firms with an agenda. From now on, we re going to continue to use the number of supporters who actually take time out of their busy day to see the candidates as a true indicator of who s leading in the race Front of press constituted 10 rows. 14 seats per section, 6 sections. Less than 1,000 of the >5k setup https://t.co/C6BcyCIl9F  Brian Abel (@BrianAbelTV) September 8, 2016h/t Gateway Pundit",0
